stop_id,stop_name,stop_desc,stop_lat,stop_lon
3629,"Romprim","Sos. Oltenitei, Bucuresti",44.383889,26.145737
3628,"Soseaua Vitan Barzesti","Sos. Oltenitei, Bucuresti",44.385798,26.140058
3225,"Stadion","Sos. Oltenitei, Bucuresti",44.388996,26.132559
3222,"Lunca Barzesti","Sos. Oltenitei, Bucuresti",44.391402,26.126918
3196,"Piata Sudului","Sos. Oltenitei, Bucuresti",44.3938,26.121241
3151,"Pridvorului","Calea Vacaresti, Bucuresti",44.3989,26.120921
3487,"Pasaj Mihai Bravu","Sos. Mihai Bravu, Bucuresti",44.408071,26.121519
3450,"Pod Mihai Bravu","Sos. Mihai Bravu, Bucuresti",44.409578,26.123248
3129,"Penes Curcanul","Sos. Mihai Bravu, Bucuresti",44.412107,26.127938
3145,"Calea Vitan","Sos. Mihai Bravu, Bucuresti",44.415476,26.13353
3140,"Laborator","Sos. Mihai Bravu, Bucuresti",44.417279,26.135053
3136,"Calea Dudesti","Sos. Mihai Bravu, Bucuresti",44.419867,26.136577
3134,"Baba Novac","Sos. Mihai Bravu, Bucuresti",44.424961,26.137539
3446,"Gheorghe Petrascu","Sos. Mihai Bravu, Bucuresti",44.428455,26.138765
3357,"Piata Hurmuzachi","Sos. Mihai Bravu, Bucuresti",44.431414,26.139187
3451,"Vatra Luminoasa","Sos. Mihai Bravu, Bucuresti",44.43735,26.136509
3434,"Piata Iancului","Sos. Mihai Bravu, Bucuresti",44.440794,26.13392
3436,"Bd. Ferdinand","Sos. Mihai Bravu, Bucuresti",44.444252,26.128538
3223,"Bucur Obor","Sos. Mihai Bravu, Bucuresti",44.448659,26.125441
3235,"Lizeanu","Sos. Stefan cel Mare, Bucuresti",44.451848,26.12041
3157,"Dr. Grozovici","Sos. Stefan cel Mare, Bucuresti",44.452613,26.11594
3156,"Vasile Lascar","Sos. Stefan cel Mare, Bucuresti",44.452891,26.112019
3608,"Stadion Dinamo","Sos. Stefan cel Mare, Bucuresti",44.452985,26.105985
3204,"Calea Dorobantilor","Sos. Stefan cel Mare, Bucuresti",44.453018,26.099267
3207,"Roma","Bd. Iancu de Hunedoara, Bucuresti",44.452745,26.093919
3209,"Pasaj Victoria","Bd. Iancu de Hunedoara, Bucuresti",44.452535,26.091279
3104,"Dr. Felix","Sos. N.Titulescu, Bucuresti",44.452135,26.07996
3464,"Bd. Banu Manta","Sos. N.Titulescu, Bucuresti",44.452697,26.073936
3335,"Pasajul Basarab","Pasajul Basarab, Bucuresti",44.449969,26.068733
3430,"Pod Grozavesti","Bd. Vasile Milea, Bucuresti",44.442366,26.060353
3432,"Bd. Iuliu Maniu","Bd. Vasile Milea, Bucuresti",44.43476,26.054364
3426,"Bd. Timisoara","Bd. Vasile Milea, Bucuresti",44.429072,26.054458
3189,"Piata Danny Huwe","Sos. Progresului, Bucuresti",44.428511,26.062144
9237,"Cartier Panduri","Sos. Progresului, Bucuresti",44.425509,26.065842
3117,"Calea 13 Septembrie","Sos. Progresului, Bucuresti",44.422564,26.069668
3119,"Inox","Sos. Progresului, Bucuresti",44.41883,26.074591
3121,"Calea Rahovei","Sos. Progresului, Bucuresti",44.415154,26.079109
3123,"Spatarul Preda","Sos. Progresului, Bucuresti",44.411556,26.083396
3462,"Soseaua Viilor","Str. Dr.Istrati, Bucuresti",44.411062,26.088486
3112,"Stefan Hepites","Sos. Viilor, Bucuresti",44.40766,26.092056
3641,"Piata Eroii Revolutiei","Sos. Viilor, Bucuresti",44.40566,26.095432
3642,"Cimitirul Serban Voda","Sos. Oltenitei, Bucuresti",44.401919,26.098726
3644,"Opris Ilie","Sos. Oltenitei, Bucuresti",44.399868,26.105157
3643,"Bd. Constantin Brancoveanu","Sos. Oltenitei, Bucuresti",44.398396,26.109219
3645,"Husi","Sos. Oltenitei, Bucuresti",44.396234,26.114877
3490,"Piata Sudului","Sos. Oltenitei, Bucuresti",44.394234,26.120074
3252,"Piata Sudului","Sos. Oltenitei, Bucuresti",44.393573,26.121724
3220,"Lunca Barzesti","Sos. Oltenitei, Bucuresti",44.391081,26.127571
3219,"Stadion","Sos. Oltenitei, Bucuresti",44.389013,26.132426
3632,"Soseaua Vitan Barzesti","Sos. Oltenitei, Bucuresti",44.386382,26.138586
3620,"Romprim","Sos. Oltenitei, Bucuresti",44.38366,26.146168
3221,"Piata Presei","Piata Presei Libere, Bucuresti",44.475807,26.071744
3573,"Universitatea Romano-Americana","Bd. Expozitiei, Bucuresti",44.474478,26.066827
3373,"Bd. Expozitiei","Bd. Expozitiei, Bucuresti",44.473408,26.059777
3538,"Grivita","Bd. Expozitiei, Bucuresti",44.472784,26.055674
3513,"Bd. Ion Mihalache","Str. Putul Lui Craciun, Bucuresti",44.471523,26.051841
3277,"Carpati","Calea Grivitei, Bucuresti",44.472556,26.048958
3246,"Soseaua Chitilei","Sos. Chitilei, Bucuresti",44.476712,26.044584
3537,"Navigatiei","Sos. Chitilei, Bucuresti",44.478021,26.040749
3249,"Minerva","Sos. Chitilei, Bucuresti",44.479251,26.037695
3250,"Crinului","Sos. Chitilei, Bucuresti",44.480923,26.033519
3253,"Subcetate","Sos. Chitilei, Bucuresti",44.482517,26.029567
3241,"Mezes","Sos. Chitilei, Bucuresti",44.485426,26.022909
3579,"Mezes","Sos. Chitilei, Bucuresti",44.484806,26.023453
3578,"Marmurei","Sos. Chitilei, Bucuresti",44.482369,26.02984
3577,"Crinului","Sos. Chitilei, Bucuresti",44.480761,26.033839
3576,"Minerva","Sos. Chitilei, Bucuresti",44.479085,26.038003
3463,"Navigatiei","Sos. Chitilei, Bucuresti",44.477866,26.041045
3575,"Bd. Bucurestii Noi","Sos. Chitilei, Bucuresti",44.476699,26.045036
3574,"Carpati","Calea Grivitei, Bucuresti",44.472291,26.049104
3224,"Clabucet","Bd. Ion Mihalache, Bucuresti",44.471078,26.051762
3389,"Grivita","Str.Clabucet, Bucuresti",44.473152,26.053984
3422,"Bd. Expozitiei","Bd. Expozitiei, Bucuresti",44.473605,26.061253
3572,"Universitatea Romano-Americana","Bd. Expozitiei, Bucuresti",44.474364,26.0663
3394,"Piata Presei","Piata Presei Libere, Bucuresti",44.475422,26.072464
3621,"C.F.R. Progresul","Sos. Giurgiului, Bucuresti",44.368885,26.088845
3622,"Cap. Raducanu Cristea","Sos. Giurgiului, Bucuresti",44.372993,26.090218
3367,"Anghel Nutu","Sos. Giurgiului, Bucuresti",44.375909,26.090978
3370,"Luica","Sos. Giurgiului, Bucuresti",44.378384,26.091651
3636,"Cimitirul Evreiesc","Sos. Giurgiului, Bucuresti",44.382459,26.092367
3635,"Drumul Gazarului","Sos. Giurgiului, Bucuresti",44.386089,26.092221
3634,"Toporasi","Sos. Giurgiului, Bucuresti",44.389379,26.092233
3633,"Piata Progresul","Sos. Giurgiului, Bucuresti",44.392872,26.093859
3566,"Muzeul Bacovia","Sos. Giurgiului, Bucuresti",44.397355,26.095923
3568,"Sura Mare","Sos. Giurgiului, Bucuresti",44.402444,26.097353
3503,"Piata Eroii Revolutiei","Sos. Viilor, Bucuresti",44.406149,26.094687
3244,"Stefan Hepites","Sos. Viilor, Bucuresti",44.408411,26.090968
3242,"Dr. Constantin Istrati","Sos. Viilor, Bucuresti",44.411012,26.089178
3510,"Autogara Filaret","Str. Dr.Istrati, Bucuresti",44.414767,26.091732
3337,"Parcul Carol I","Str. 11 Iunie, Bucuresti",44.419615,26.095105
3303,"Gramont","Str. 11 Iunie, Bucuresti",44.421354,26.095756
3564,"Patriarhia Romana","Str. 11 Iunie, Bucuresti",44.423663,26.09552
3570,"Piata Unirii","Bd. Regina Maria, Bucuresti",44.426646,26.100324
3307,"11 Iunie","Bd. Regina Maria, Bucuresti",44.424282,26.095793
3567,"Gramont","Str. 11 Iunie, Bucuresti",44.421099,26.095603
3340,"Parcul Carol I","Str. 11 Iunie, Bucuresti",44.419367,26.094969
3495,"Autogara Filaret","Str. Dr.Istrati, Bucuresti",44.4146,26.091358
3211,"Soseaua Viilor","Str. Dr.Istrati, Bucuresti",44.411787,26.088934
3639,"Sura Mare","Sos. Giurgiului, Bucuresti",44.402401,26.097297
3650,"Muzeul Bacovia","Sos. Giurgiului, Bucuresti",44.397751,26.096038
3648,"Piata Progresul","Sos. Giurgiului, Bucuresti",44.393226,26.093963
3652,"Toporasi","Sos. Giurgiului, Bucuresti",44.389838,26.092388
3651,"Drumul Gazarului","Sos. Giurgiului, Bucuresti",44.386465,26.09215
3646,"Cimitirul Evreiesc","Sos. Giurgiului, Bucuresti",44.382627,26.092305
3371,"Luica","Sos. Giurgiului, Bucuresti",44.379197,26.091811
3368,"Anghel Nutu","Sos. Giurgiului, Bucuresti",44.376211,26.091013
3614,"Cap. Raducanu Cristea","Sos. Giurgiului, Bucuresti",44.373553,26.090331
3612,"C.F.R. Progresul","Sos. Giurgiului, Bucuresti",44.36997,26.089156
3212,"Depoul Militari","Bd. Preciziei, Bucuresti",44.429725,25.979408
3215,"Inscut","Bd. Preciziei, Bucuresti",44.430074,25.983489
3213,"S.C. Vest","Bd. Preciziei, Bucuresti",44.430583,25.98968
3217,"Urbis","Bd. Preciziei, Bucuresti",44.430983,25.994329
3201,"Cesarom","Bd. Preciziei, Bucuresti",44.431542,26.00117
3504,"C.F.R. Cotroceni","Str. Valea Cascadelor, Bucuresti",44.428663,26.00191
3518,"Valea Cascadelor","Bd. Timisoara, Bucuresti",44.423764,26.00067
3353,"Radox","Bd. Timisoara, Bucuresti",44.424232,26.006508
3548,"Valea Oltului","Bd. Timisoara, Bucuresti",44.424865,26.012978
3545,"Frigocom","Bd. Timisoara, Bucuresti",44.426124,26.01805
3544,"Romancierilor","Bd. Timisoara, Bucuresti",44.426593,26.02397
3376,"Compasului","Bd. Timisoara, Bucuresti",44.427004,26.02908
3542,"Brasov","Bd. Timisoara, Bucuresti",44.427443,26.034239
3369,"Sergent Moise","Bd. Timisoara, Bucuresti",44.427941,26.040689
3469,"Sibiu","Bd. Timisoara, Bucuresti",44.428253,26.048168
3471,"Bd. Vasile Milea","Bd. Timisoara, Bucuresti",44.428591,26.05397
3565,"Soseaua Progresului","Calea Rahovei, Bucuresti",44.415064,26.077318
3585,"Calea Ferentari","Calea Rahovei, Bucuresti",44.413261,26.073835
3260,"Soseaua Salaj","Calea Ferentari, Bucuresti",44.408463,26.0778
3258,"Cibinului","Calea Ferentari, Bucuresti",44.406357,26.079608
3264,"Armistitiului","Calea Ferentari, Bucuresti",44.40327,26.081547
3618,"Sulitei","Calea Ferentari, Bucuresti",44.401225,26.08352
3159,"Piata Ferentari","Calea Ferentari, Bucuresti",44.398616,26.084781
3293,"Vadul Nou","Prel. Ferentarilor, Bucuresti",44.393004,26.08268
3294,"Valtoarei","Prel. Ferentarilor, Bucuresti",44.390085,26.080679
3289,"Zetarilor","Prel. Ferentarilor, Bucuresti",44.386655,26.077945
3291,"Zetarilor","Prel. Ferentarilor, Bucuresti",44.386198,26.077989
3304,"Valtoarei","Prel. Ferentarilor, Bucuresti",44.389973,26.080679
3317,"Vadul Nou","Prel. Ferentarilor, Bucuresti",44.39286,26.082658
3551,"Piata Ferentari","Calea Ferentari, Bucuresti",44.398613,26.084819
3619,"Sulitei","Calea Ferentari, Bucuresti",44.401122,26.083688
3549,"Armistitiului","Calea Ferentari, Bucuresti",44.403044,26.081757
3557,"Cibinului","Calea Ferentari, Bucuresti",44.406214,26.079748
3555,"Soseaua Salaj","Calea Ferentari, Bucuresti",44.408074,26.078222
3543,"Calea Ferentari","Calea Rahovei, Bucuresti",44.413512,26.074458
3190,"Calea Rahovei","Sos. Progresului, Bucuresti",44.416363,26.077728
3099,"Inox","Sos. Progresului, Bucuresti",44.419189,26.074218
3097,"Calea 13 Septembrie","Sos. Progresului, Bucuresti",44.422852,26.069307
9238,"Cartier Panduri","Sos. Progresului, Bucuresti",44.425316,26.066166
3428,"Piata Danny Huwe","Sos. Progresului, Bucuresti",44.428172,26.062644
3444,"Bd. Vasile Milea","Bd. Timisoara, Bucuresti",44.428703,26.055069
3278,"Sibiu","Bd. Timisoara, Bucuresti",44.428374,26.048918
3610,"Sergent Moise","Bd. Timisoara, Bucuresti",44.428005,26.039937
3330,"Brasov","Bd. Timisoara, Bucuresti",44.427292,26.03199
3375,"Compasului","Bd. Timisoara, Bucuresti",44.427073,26.029279
3525,"Romancierilor","Bd. Timisoara, Bucuresti",44.426584,26.02329
3533,"Frigocom","Bd. Timisoara, Bucuresti",44.426095,26.017367
3531,"Valea Oltului","Bd. Timisoara, Bucuresti",44.424755,26.012358
3358,"Radox","Bd. Timisoara, Bucuresti",44.424242,26.006059
3521,"Valea Cascadelor","Bd. Timisoara, Bucuresti",44.423705,25.999767
3524,"C.F.R. Cotroceni","Str. Valea Cascadelor, Bucuresti",44.42807,26.001469
3178,"Cesarom","Bd. Preciziei, Bucuresti",44.431543,26.000798
3168,"Urbis","Bd. Preciziei, Bucuresti",44.430975,25.993843
3165,"S.C. Vest","Bd. Preciziei, Bucuresti",44.430595,25.989314
3162,"Inscut","Bd. Preciziei, Bucuresti",44.430063,25.983022
3172,"Depoul Militari","Bd. Preciziei, Bucuresti",44.429545,25.977195
3492,"Romprim","Sos. Oltenitei, Bucuresti",44.383889,26.145737
3491,"Piata Sudului","Sos. Oltenitei, Bucuresti",44.394348,26.119874
3197,"Husi","Sos. Oltenitei, Bucuresti",44.396024,26.115517
3198,"Bd. Constantin Brancoveanu","Sos. Oltenitei, Bucuresti",44.397984,26.110405
3192,"Opris Ilie","Sos. Oltenitei, Bucuresti",44.400065,26.104542
3194,"Cimitirul Serban Voda","Sos. Oltenitei, Bucuresti",44.401336,26.099791
3191,"Spatarul Preda","Sos. Progresului, Bucuresti",44.411333,26.083719
3445,"Bd. Iuliu Maniu","Bd. Vasile Milea, Bucuresti",44.435254,26.054427
3433,"Pod Grozavesti","Bd. Vasile Milea, Bucuresti",44.44262,26.06052
3336,"Pasajul Basarab","Pasajul Basarab, Bucuresti",44.450019,26.068878
3515,"Bd. Banu Manta","Sos. N.Titulescu, Bucuresti",44.452594,26.074354
3517,"Dr. Felix","Sos. N.Titulescu, Bucuresti",44.452113,26.080662
3226,"Pasaj Victoria","Bd. Iancu de Hunedoara, Bucuresti",44.452557,26.091974
3118,"Roma","Bd. Iancu de Hunedoara, Bucuresti",44.452762,26.094609
3125,"Calea Dorobantilor","Bd. Iancu de Hunedoara, Bucuresti",44.452988,26.098384
3149,"Stadion Dinamo","Sos. Stefan cel Mare, Bucuresti",44.452962,26.104647
3115,"Vasile Lascar","Sos. Stefan cel Mare, Bucuresti",44.452874,26.111282
3161,"Dr. Grozovici","Sos. Stefan cel Mare, Bucuresti",44.4527,26.114718
3164,"Lizeanu","Sos. Stefan cel Mare, Bucuresti",44.452104,26.119311
3251,"Bucur Obor","Sos. Mihai Bravu, Bucuresti",44.44829,26.125671
3274,"Bd. Ferdinand","Sos. Mihai Bravu, Bucuresti",44.443298,26.129856
3147,"Piata Iancului","Sos. Mihai Bravu, Bucuresti",44.441576,26.132852
3395,"Vatra Luminoasa","Sos. Mihai Bravu, Bucuresti",44.437822,26.136197
3448,"Mieilor","Sos. Mihai Bravu, Bucuresti",44.435167,26.13728
3461,"Piata Hurmuzachi","Sos. Mihai Bravu, Bucuresti",44.432627,26.138068
3449,"Gheorghe Petrascu","Sos. Mihai Bravu, Bucuresti",44.427946,26.138482
3399,"Baba Novac","Sos. Mihai Bravu, Bucuresti",44.424741,26.137392
3398,"Calea Dudesti","Sos. Mihai Bravu, Bucuresti",44.419412,26.136246
3402,"Laborator","Sos. Mihai Bravu, Bucuresti",44.416955,26.134724
3401,"Calea Vitan","Sos. Mihai Bravu, Bucuresti",44.414388,26.131888
3400,"Penes Curcanul","Sos. Mihai Bravu, Bucuresti",44.411729,26.127142
3527,"Pod Mihai Bravu","Sos. Mihai Bravu, Bucuresti",44.409409,26.122875
3489,"Pasaj Mihai Bravu","Sos. Mihai Bravu, Bucuresti",44.407916,26.12135
3182,"Pridvorului","Calea Vacaresti, Bucuresti",44.397633,26.120779
3478,"Romprim","Sos. Oltenitei, Bucuresti",44.383556,26.146222
3536,"Zetarilor","Str. Zetarilor, Bucuresti",44.386099,26.07822
3625,"Baciului","Str. Zetarilor, Bucuresti",44.38445,26.08065
3638,"Cimitirul Progresul","Str. Zetarilor, Bucuresti",44.381822,26.084428
3637,"Soseaua Giurgiului","Str. Anghel Alexandru, Bucuresti",44.378856,26.091317
3435,"Calea Plevnei","Sos. Orhideelor, Bucuresti",44.447229,26.063138
3477,"Spitalul Panait Sarbu","Calea Giulesti, Bucuresti",44.449784,26.061536
3452,"Opera Comica Pentru Copii","Calea Giulesti, Bucuresti",44.454229,26.057197
3482,"Cimitirul Calvin","Calea Giulesti, Bucuresti",44.45773,26.053133
3480,"George Valsan","Calea Giulesti, Bucuresti",44.460395,26.047283
3493,"Bd. Constructorilor","Calea Giulesti, Bucuresti",44.463221,26.041826
3494,"Godeni","Calea Giulesti, Bucuresti",44.46477,26.038926
3496,"Piata Giulesti","Calea Giulesti, Bucuresti",44.466285,26.035603
3497,"Copsa Mica","Calea Giulesti, Bucuresti",44.467453,26.031779
3498,"Institutul Pasteur","Calea Giulesti, Bucuresti",44.468691,26.027801
7704,"Drumul La Rosu","Calea Giulesti, Bucuresti",44.469286,26.025919
3499,"Cartier 16 Februarie","Calea Giulesti, Bucuresti",44.47018,26.02201
3500,"Cartier 16 Februarie","Calea Giulesti, Bucuresti",44.470134,26.022119
7703,"Drumul La Rosu","Calea Giulesti, Bucuresti",44.469339,26.02563
3459,"Institutul Pasteur","Calea Giulesti, Bucuresti",44.468703,26.027604
3457,"Copsa Mica","Calea Giulesti, Bucuresti",44.467569,26.031287
3455,"Piata Giulesti","Calea Giulesti, Bucuresti",44.46635,26.035218
3467,"Godeni","Calea Giulesti, Bucuresti",44.464949,26.038494
3468,"Bd. Constructorilor","Calea Giulesti, Bucuresti",44.463024,26.042085
3465,"George Valsan","Calea Giulesti, Bucuresti",44.460524,26.046917
3466,"Cimitirul Calvin","Calea Giulesti, Bucuresti",44.457744,26.052939
3453,"Opera Comica Pentru Copii","Calea Giulesti, Bucuresti",44.454533,26.056932
3474,"Spitalul Panait Sarbu","Calea Giulesti, Bucuresti",44.45016,26.060928
3488,"Calea Plevnei","Sos. Orhideelor, Bucuresti",44.446984,26.0625
3647,"Cimitirul Progresul","Str. Anghel Alexandru, Bucuresti",44.3818,26.084526
3626,"Baciului","Str. Zetarilor, Bucuresti",44.383846,26.081404
3352,"Zetarilor","Str. Zetarilor, Bucuresti",44.386278,26.078242
3351,"Piata Sf. Vineri","Str. Sfanta Vineri, Bucuresti",44.429859,26.107536
3269,"Alexandru Sihleanu","Calea Calarasilor, Bucuresti",44.432975,26.113699
3379,"Hala Traian","Calea Calarasilor, Bucuresti",44.43307,26.120544
3271,"Bd. Pache Protopopescu","Str. Traian, Bucuresti",44.438353,26.120303
3309,"Horei","Bd. Ferdinand, Bucuresti",44.441508,26.124161
3310,"Soseaua Mihai Bravu","Bd. Ferdinand, Bucuresti",44.444109,26.130061
3431,"Soseaua Pantelimon","Bd. Ferdinand, Bucuresti",44.445988,26.134246
3364,"Cimitirul Armenesc","Sos. Pantelimon, Bucuresti",44.444464,26.14096
3311,"Soseaua Iancului","Sos. Pantelimon, Bucuresti",44.443577,26.149324
3281,"Bd. Chisinau","Sos. Pantelimon, Bucuresti",44.442934,26.156917
3473,"Pictor Harlescu","Bd. Chisinau, Bucuresti",44.438736,26.158258
3475,"Bd. Basarabia","Bd. Chisinau, Bucuresti",44.435179,26.159936
3313,"Baia de Arama","Bd. Basarabia, Bucuresti",44.435931,26.164082
3314,"Lucretiu Patrascanu","Bd. Basarabia, Bucuresti",44.436826,26.168029
3360,"Bd. 1 Decembrie 1918","Bd. Basarabia, Bucuresti",44.436412,26.172436
3282,"Barajul Iezeru","Bd. 1 Decembrie 1918, Bucuresti",44.43288,26.172476
3283,"Barajul Rovinari","Bd. 1 Decembrie 1918, Bucuresti",44.430348,26.173366
3387,"Faur Poarta 4","Bd. 1 Decembrie 1918, Bucuresti",44.426622,26.179002
3501,"Faur Poarta 4","Bd. 1 Decembrie 1918, Bucuresti",44.427017,26.179599
3279,"Barajul Rovinari","Bd. 1 Decembrie 1918, Bucuresti",44.430203,26.173482
3275,"Barajul Iezeru","Bd. 1 Decembrie 1918, Bucuresti",44.432534,26.172651
3276,"Bd. Basarabia","Bd. 1 Decembrie 1918, Bucuresti",44.435987,26.172881
3152,"Soseaua Morarilor","Bd. Basarabia, Bucuresti",44.43698,26.168561
3301,"Baia de Arama","Bd. Basarabia, Bucuresti",44.436026,26.16418
3302,"Bd. Nicolae Grigorescu","Bd. Basarabia, Bucuresti",44.435055,26.160456
3454,"Pictor Harlescu","Bd. Chisinau, Bucuresti",44.438114,26.158635
3615,"Bd. Chisinau","Sos. Pantelimon, Bucuresti",44.443026,26.156151
3285,"Soseaua Iancului","Sos. Pantelimon, Bucuresti",44.4436,26.149516
3365,"Baicului","Sos. Pantelimon, Bucuresti",44.444282,26.143252
3290,"Bd. Ferdinand","Sos. Pantelimon, Bucuresti",44.446041,26.135026
3397,"Soseaua Mihai Bravu","Bd. Ferdinand, Bucuresti",44.443492,26.128525
3292,"Horei","Bd. Ferdinand, Bucuresti",44.441749,26.124539
3137,"Bd. Pache Protopopescu","Str. Traian, Bucuresti",44.43926,26.120482
3595,"Hala Traian","Str. Traian, Bucuresti",44.433249,26.120877
3273,"Piata Sf. Stefan","Calea Calarasilor, Bucuresti",44.433298,26.116322
3593,"Piata Corneliu Coposu","Piata Corneliu Coposu, Bucuresti",44.431861,26.110581
3334,"Piata Sf. Vineri","Str. Sfanta Vineri, Bucuresti",44.429647,26.107137
7681,"Piata Sf. Gheorghe","Bd. I.C.Bratianu, Bucuresti",44.432537,26.103862
3344,"Hristo Botev","Calea Mosilor, Bucuresti",44.433941,26.107598
3210,"Bd. Carol I","Str. Paleologu, Bucuresti",44.436775,26.110371
3195,"Batistei","Str. Vasile Lascar, Bucuresti",44.439885,26.108757
3631,"Maria Rosetti","Str. Vasile Lascar, Bucuresti",44.44211,26.109643
3193,"Piata Gemeni","Str. Vasile Lascar, Bucuresti",44.44462,26.111134
3569,"Mihai Eminescu","Str. Viitorului, Bucuresti",44.446563,26.113145
3205,"Toamnei","Str. Viitorului, Bucuresti",44.448849,26.116025
3561,"Soseaua Stefan cel Mare","Str. Viitorului, Bucuresti",44.451657,26.119736
3171,"Reinvierii","Str. Lizeanu, Bucuresti",44.455049,26.121165
3374,"Alexandru cel Bun","Str. Maica Domnului, Bucuresti",44.459025,26.119984
3562,"Bd. Lacul Tei","Str. Maica Domnului, Bucuresti",44.461541,26.119207
3559,"Teiul Doamnei","Bd. Lacul Tei, Bucuresti",44.464209,26.125719
3560,"Lacul Tei","Str. Petricani, Bucuresti",44.466491,26.127269
3554,"Strandul Tei","Str. Petricani, Bucuresti",44.471788,26.124352
3553,"Soseaua Fabrica de Glucoza","Str. Petricani, Bucuresti",44.478512,26.125268
3392,"Gelcap","Bd. Dimitrie Pompei, Bucuresti",44.482262,26.124705
3552,"Rocin","Bd. Dimitrie Pompei, Bucuresti",44.482403,26.121536
3550,"Electronica","Bd. Dimitrie Pompei, Bucuresti",44.48067,26.115505
3558,"Platforma Industriala Pipera","Bd. Dimitrie Pompei, Bucuresti",44.479839,26.111041
3556,"Platforma Industriala Pipera","Bd. Dimitrie Pompei, Bucuresti",44.479382,26.110913
3607,"Electronica","Bd. Dimitrie Pompei, Bucuresti",44.480523,26.11517
3603,"Rocin","Bd. Dimitrie Pompei, Bucuresti",44.482357,26.121409
3393,"Gelcap","Bd. Dimitrie Pompei, Bucuresti",44.482192,26.125028
3604,"Soseaua Fabrica de Glucoza","Str. Petricani, Bucuresti",44.478769,26.125239
3605,"Strandul Tei","Str. Petricani, Bucuresti",44.471756,26.124374
3606,"Lacul Tei","Str. Petricani, Bucuresti",44.466576,26.127205
3366,"Bd. Lacul Tei","Bd. Lacul Tei, Bucuresti",44.46452,26.125973
3600,"Grigore Moisil","Bd. Lacul Tei, Bucuresti",44.461939,26.119348
3113,"Alexandru cel Bun","Str. Maica Domnului, Bucuresti",44.459131,26.119904
3599,"Reinvierii","Str. Maica Domnului, Bucuresti",44.455524,26.121112
3447,"Soseaua Stefan cel Mare","Str. Viitorului, Bucuresti",44.451498,26.119528
3202,"Toamnei","Str. Viitorului, Bucuresti",44.449259,26.116504
3602,"Mihai Eminescu","Str. Viitorului, Bucuresti",44.446889,26.113448
3601,"Piata Gemeni","Str. Vasile Lascar, Bucuresti",44.444955,26.111241
3630,"Maria Rosetti","Str. Vasile Lascar, Bucuresti",44.442471,26.109823
3122,"Batistei","Str. Vasile Lascar, Bucuresti",44.440464,26.108669
3124,"Bd. Carol I","Str. Armand Calinescu, Bucuresti",44.437172,26.110039
3528,"Hristo Botev","Calea Mosilor, Bucuresti",44.434385,26.10773
7682,"Piata Sf. Gheorghe","Str. Sf.Gheorghe Nou, Bucuresti",44.432841,26.105651
9335,"Complex Comercial Titan","Bd. Th.Pallady, Bucuresti",44.406266,26.20199
3200,"Chimopar","Bd. Th.Pallady, Bucuresti",44.406858,26.19847
3208,"Policolor","Bd. Th.Pallady, Bucuresti",44.407928,26.191867
3206,"Stirom","Bd. Th.Pallady, Bucuresti",44.408441,26.188632
3216,"I.O.R. 2","Bd. Th.Pallady, Bucuresti",44.409335,26.182952
3214,"Ozana","Bd. Th.Pallady, Bucuresti",44.410244,26.177038
3218,"Bd. 1 Decembrie 1918","Bd. Th.Pallady, Bucuresti",44.410817,26.173105
3155,"Oficiul Postal 72","Bd. 1 Decembrie 1918, Bucuresti",44.414342,26.173747
3359,"Postavarului","Bd. 1 Decembrie 1918, Bucuresti",44.417308,26.176098
3460,"Liviu Rebreanu","Str. Liviu Rebreanu, Bucuresti",44.423921,26.1757
3173,"Barajul Dunarii","Str. Liviu Rebreanu, Bucuresti",44.424935,26.170399
3170,"Bd. Nicolae Grigorescu","Str. Liviu Rebreanu, Bucuresti",44.424801,26.162104
3380,"Pod Lacuri","Str. Liviu Rebreanu, Bucuresti",44.424271,26.157984
3177,"Soseaua Campia Libertatii","Str. Liviu Rebreanu, Bucuresti",44.423356,26.151228
3520,"Piata Ramnicu Sarat","Bd. Camil Ressu, Bucuresti",44.418029,26.14541
3526,"Dristorului","Bd. Camil Ressu, Bucuresti",44.419312,26.140408
3108,"Soseaua Mihai Bravu","Bd. Camil Ressu, Bucuresti",44.420123,26.137254
3321,"Calea Vitan","Calea Vitan, Bucuresti",44.415379,26.132044
3350,"Zizin","Calea Vitan, Bucuresti",44.41759,26.128905
3339,"Bucuresti-Mall","Calea Vitan, Bucuresti",44.419832,26.125911
3390,"Piata Vitan","Calea Vitan, Bucuresti",44.42285,26.123732
3110,"Posta Vitan","Bd. Octavian Goga, Bucuresti",44.423981,26.12201
3409,"Nerva Traian","Bd. Octavian Goga, Bucuresti",44.423947,26.119194
3300,"Papazoglu","Str. Nerva Traian, Bucuresti",44.421275,26.116647
3114,"Scoala Generala 81","Str. Nerva Traian, Bucuresti",44.419399,26.115143
3333,"Universitatea Crestina Dimitrie Cantemir","Bd. Gh.Sincai, Bucuresti",44.416413,26.112509
3535,"Colegiul National Gh. Sincai","Bd. Gh.Sincai, Bucuresti",44.414339,26.105034
3649,"Adesgo","Calea Serban Voda, Bucuresti",44.411398,26.100405
3640,"Cutitul de Argint","Calea Serban Voda, Bucuresti",44.408803,26.096898
3627,"Cimitirul Eroii Revolutiei","Calea Serban Voda, Bucuresti",44.40591,26.09599
3188,"Cutitul de Argint","Calea Serban Voda, Bucuresti",44.409025,26.097251
3100,"Adesgo","Calea Serban Voda, Bucuresti",44.41129,26.10034
